request_id,effect_logit,effect_OR
NCT01190202,0.03454294545056343,1.0351464822536411
NCT00939341,0.03520912322618273,1.0358363035809361
NCT01226511,0.036848829968250556,1.0375361646075303
NCT00379977,0.03727512707924129,1.0379785575657712
NCT00374842,0.03727512707924129,1.0379785575657712
NCT00861484,0.03727512707924129,1.0379785575657712
NCT01480609,0.03727512707924129,1.0379785575657712
NCT01998958,0.03972466923490471,1.040524246412377
NCT02252354,0.04040120770188618,1.0412284392708209
NCT00964158,0.04040120770188618,1.0412284392708209
NCT00438022,0.04040120770188618,1.0412284392708209
NCT00932698,0.04040120770188618,1.0412284392708209
NCT00568789,0.04040120770188618,1.0412284392708209
NCT01712178,0.04040120770188618,1.0412284392708209
NCT00051350,0.04073536423230902,1.04157643069203
NCT00318708,0.04109649761979487,1.0419526466447533
NCT00920816,0.04109649761979487,1.0419526466447533
NCT00671255,0.04109649761979487,1.0419526466447533
NCT03329209,0.04132225321603758,1.0421878998396168
NCT00004984,0.04132225321603758,1.0421878998396168
NCT00981409,0.04132225321603758,1.0421878998396168
NCT00341302,0.04132225321603758,1.0421878998396168
NCT01606319,0.04132225321603758,1.0421878998396168
NCT01376245,0.04132225321603758,1.0421878998396168
NCT01225822,0.04170082887720307,1.0425825215052231
NCT00707980,0.04374330976578471,1.04471415254695
NCT00692198,0.04374330976578471,1.04471415254695
NCT00811785,0.04374330976578471,1.04471415254695
NCT02014519,0.046824135980631204,1.047937698337639
NCT00987415,0.046824135980631204,1.047937698337639
NCT00246233,0.046824135980631204,1.047937698337639
NCT00146328,0.046824135980631204,1.047937698337639
NCT01424930,0.046824135980631204,1.047937698337639
NCT03368053,0.04841474022943176,1.0496058788488865
NCT01788228,0.049267395894830694,1.0505012128995044
NCT00207662,0.0502259508150918,1.0515086587748308
NCT04335123,0.0502259508150918,1.0515086587748308
NCT00216606,0.0502259508150918,1.0515086587748308
NCT00317538,0.0502259508150918,1.0515086587748308
NCT01449461,0.0502259508150918,1.0515086587748308
NCT01655069,0.0502259508150918,1.0515086587748308
NCT01052116,0.0502259508150918,1.0515086587748308
NCT00106340,0.0502259508150918,1.0515086587748308
NCT01573767,0.05091385937848111,1.0522322494392524
NCT00605241,0.05091385937848111,1.0522322494392524
NCT00631475,0.05091385937848111,1.0522322494392524
NCT02422186,0.05091385937848111,1.0522322494392524
NCT00996840,0.05091385937848111,1.0522322494392524
NCT01711723,0.05091385937848111,1.0522322494392524
NCT00604279,0.05091385937848111,1.0522322494392524
NCT00972686,0.05091385937848111,1.0522322494392524
NCT02258074,0.051290512814640164,1.052628650979956
NCT00036088,0.05161714499523454,1.0529725295294246
NCT00267969,0.052491830063076464,1.0538939517962544
NCT04115293,0.052491830063076464,1.0538939517962544
NCT04369742,0.052491830063076464,1.0538939517962544
NCT00579501,0.05295943015905364,1.0543868679441017
NCT00091988,0.05295943015905364,1.0543868679441017
NCT02719743,0.05295943015905364,1.0543868679441017
NCT01140906,0.05352933215528563,1.0549879363837273
NCT00835978,0.05352933215528563,1.0549879363837273
NCT00301249,0.053678040683234896,1.0551448337524505
NCT00382265,0.053678040683234896,1.0551448337524505
NCT00319111,0.05568632444299101,1.0572659932183974
NCT00803361,0.05576612710636519,1.0573503692272215
NCT00652743,0.05576612710636519,1.0573503692272215
NCT05776771,0.05576612710636519,1.0573503692272215
NCT00615992,0.05615822026559917,1.0577650303614938
NCT01358825,0.057743003258825344,1.0594426874024887
NCT02555215,0.05824821770576658,1.0599780683835862
NCT01309542,0.05836125470148903,1.0600978918920851
NCT02884635,0.05836125470148903,1.0600978918920851
NCT00102713,0.05924711856621187,1.0610374103888836
NCT00345878,0.05924711856621187,1.0610374103888836
NCT01830816,0.05924711856621187,1.0610374103888836
NCT00315744,0.059931390530557085,1.061763697002379
NCT02105948,0.05995726113730837,1.0617911658287629
NCT00455572,0.05995726113730837,1.0617911658287629
NCT01515423,0.05995726113730837,1.0617911658287629
NCT00236639,0.0615245145476046,1.0634565663658748
NCT00320489,0.0615245145476046,1.0634565663658748
NCT01961609,0.06155642045875857,1.0634904974578956
NCT02985879,0.06236758500340782,1.0643535132195774
NCT01934231,0.0626072394812761,1.0646086208726802
NCT00144157,0.06333427856499847,1.0653829143856386
NCT00928668,0.06700616770621118,1.069302073295301
NCT01310413,0.06700616770621118,1.069302073295301
NCT01617447,0.06700616770621118,1.069302073295301
NCT01071083,0.06734054652474634,1.0696596850447917
NCT00985504,0.06736457888506384,1.0696853918006555
NCT00699374,0.06768379844521215,1.0700269108077967
NCT00826267,0.06768379844521215,1.0700269108077967
NCT00042068,0.06768379844521215,1.0700269108077967
NCT01316913,0.06768379844521215,1.0700269108077967
NCT00877929,0.06768379844521215,1.0700269108077967
NCT01517984,0.06768379844521215,1.0700269108077967
NCT02272465,0.06854673619354282,1.0709506759394394
NCT00549900,0.06854673619354282,1.0709506759394394
NCT00749359,0.06854673619354282,1.0709506759394394
NCT00457392,0.07024924069056301,1.072775527249313
NCT01439360,0.07040235398055816,1.0729397960152611
NCT01632241,0.071704371742885,1.0743376925331463
NCT00250354,0.071704371742885,1.0743376925331463
NCT02416180,0.07191754427892998,1.0745667362356786
NCT01248065,0.07201873929102966,1.0746754825317524
NCT00380393,0.07276919764917213,1.075482284427657
NCT02509078,0.07329497318385883,1.0760478953799688
NCT02247479,0.07399027851485886,1.0767963373857432
NCT01345292,0.07531111324481868,1.0782195470907476
NCT00190827,0.07584885987772644,1.078799511944829
NCT02377466,0.0766888007504953,1.0797060204018916
NCT02807987,0.07886910410228237,1.0820626752347606
NCT03001440,0.0790058510532198,1.0822106541239225
NCT02880852,0.08029749228715845,1.0836093851634767
NCT02675517,0.08029749228715845,1.0836093851634767
NCT01954264,0.08029749228715845,1.0836093851634767
NCT02885662,0.08029749228715845,1.0836093851634767
NCT00820222,0.08029749228715845,1.0836093851634767
NCT01096017,0.08029749228715845,1.0836093851634767
NCT01149369,0.08074501974670081,1.0840944386480365
NCT02097524,0.08074501974670081,1.0840944386480365
NCT01047306,0.08074501974670081,1.0840944386480365
NCT00321919,0.08074501974670081,1.0840944386480365
NCT00826774,0.08136655224634186,1.084768448012001
NCT02090413,0.08136655224634186,1.084768448012001
NCT01084655,0.08136655224634186,1.084768448012001
NCT01412385,0.08224002708479906,1.0857163798939462
NCT01509768,0.08224002708479906,1.0857163798939462
NCT02466386,0.08541736506996095,1.089171554010076
NCT00286494,0.08541736506996095,1.089171554010076
NCT00140738,0.08585498806059126,1.0896483048338033
NCT02640482,0.08706347555461952,1.090965927187793
NCT01977573,0.08756298171863335,1.0915110075173111
NCT01751360,0.08827765981406363,1.0922913653444126
NCT01173562,0.08918670591509317,1.0932847600036293
NCT00474383,0.08934450945025185,1.0934572978168733
NCT00684671,0.09078331206376296,1.0950316993896796
NCT00337220,0.09078331206376296,1.0950316993896796
NCT00746941,0.09104501610054438,1.0953183111078995
NCT01648582,0.09168949798490493,1.0960244514399011
NCT00038727,0.0920258770469492,1.0963931931318693
NCT01904383,0.09211544232939424,1.0964913962956144
NCT01892930,0.09211544232939424,1.0964913962956144
NCT03285646,0.0932185201539787,1.0977015789798465
NCT03440034,0.09337811227999433,1.097876777488346
NCT00146341,0.09385151490733017,1.0983966382813237
NCT00119067,0.09385151490733017,1.0983966382813237
NCT00655486,0.09385151490733017,1.0983966382813237
NCT00603993,0.09385151490733017,1.0983966382813237
NCT01345682,0.09507267141780412,1.0997387717979996
NCT00832208,0.09507267141780412,1.0997387717979996
NCT00157235,0.09507267141780412,1.0997387717979996
NCT00796549,0.09550449866587749,1.1002137715169542
NCT01145053,0.09550449866587749,1.1002137715169542
NCT03231943,0.09647165850773907,1.1012783688291272
NCT00333554,0.0968777161495325,1.1017256421297574
NCT01934192,0.09690752096648612,1.1017584793502053
NCT01500408,0.09706646408370187,1.1019336101948847
NCT02152605,0.09740210689872231,1.1023035283704923
NCT01059773,0.09740210689872231,1.1023035283704923
NCT01428466,0.09740210689872231,1.1023035283704923
NCT00363415,0.09740210689872231,1.1023035283704923
NCT04497948,0.09740210689872231,1.1023035283704923
NCT02849418,0.09740210689872231,1.1023035283704923
NCT03201211,0.09740210689872231,1.1023035283704923
NCT00962104,0.09763202776292,1.1025570000884448
NCT04723394,0.09833639199452975,1.10333387537208
NCT00735787,0.09833639199452975,1.10333387537208
NCT00660010,0.09833639199452975,1.10333387537208
NCT01385202,0.10050217666386625,1.105726048495394
NCT00044213,0.10076102756841546,1.1060123037303453
NCT03086226,0.10113931531232086,1.1064307737755095
NCT01431950,0.10113931531232086,1.1064307737755095
NCT01006135,0.10157531664679371,1.106913284249339
NCT02927795,0.10484427873286938,1.1105376625582197
NCT02207816,0.10519014509091842,1.1109218266059255
NCT02119286,0.10519014509091842,1.1109218266059255
NCT00097370,0.10660083122443918,1.1124900945289746
NCT01673555,0.10660083122443918,1.1124900945289746
NCT00088491,0.10681249503672592,1.1127255933459235
NCT00463437,0.10681249503672592,1.1127255933459235
NCT00196924,0.10681249503672592,1.1127255933459235
NCT00871000,0.10681249503672592,1.1127255933459235
NCT00255151,0.10681249503672592,1.1127255933459235
NCT02019225,0.10681249503672592,1.1127255933459235
NCT01751620,0.10690305114860248,1.1128263620117829
NCT03131453,0.10690305114860248,1.1128263620117829
NCT00424593,0.10850456383493476,1.114609995422769
NCT02743117,0.10875416899338507,1.1148882425518016
NCT00627458,0.10887096267277542,1.1150184620560177
NCT01203332,0.10887096267277542,1.1150184620560177
NCT00460512,0.10908584270924322,1.115258083007764
NCT00849381,0.11276555601454437,1.1193694727432926
NCT03215758,0.11756649733983814,1.124756420766957
NCT01144299,0.11835423816597751,1.125642786386415
NCT00699972,0.11837495022014914,1.1256661010022304
NCT00678301,0.11897431125985229,1.1263409836358609
NCT03629886,0.11954569489227078,1.126984740336939
NCT00710762,0.11954569489227078,1.126984740336939
NCT00250367,0.11954569489227078,1.126984740336939
NCT01877668,0.12159102183701428,1.1292921514933758
NCT05396014,0.12199065937074238,1.1297435492153856
NCT02014584,0.12313011513983252,1.1310315757053786
NCT01988857,0.12313011513983252,1.1310315757053786
NCT01508936,0.12389209955101226,1.1318937325679475
NCT02738931,0.12389209955101226,1.1318937325679475
NCT03158285,0.12389209955101226,1.1318937325679475
NCT01009255,0.12389209955101226,1.1318937325679475
NCT02207231,0.12389209955101226,1.1318937325679475
NCT01934205,0.1245732392831606,1.1326649729931992
NCT00975754,0.12518980593205753,1.13336355177798
NCT01894360,0.12551821376958663,1.1337358183754422
NCT00043875,0.12720102939188405,1.1356452929183432
NCT00464555,0.12822161364776002,1.136804906265464
NCT01558271,0.12822161364776002,1.136804906265464
NCT04362137,0.12822161364776002,1.136804906265464
NCT00086320,0.13132030589448646,1.1403329781961042
NCT04381936,0.13134083813660655,1.1403563920292785
NCT00254540,0.13241445842617347,1.1415813592462634
NCT01505881,0.13241445842617347,1.1415813592462634
NCT01058174,0.13241445842617347,1.1415813592462634
NCT00473746,0.13308781921603616,1.1423503142350324
NCT00483470,0.13509273652034764,1.144642929631801
NCT01146951,0.13656972827607744,1.146334806938969
NCT01369407,0.13866134164088387,1.148735005410264
NCT01453478,0.14044822002758664,1.1507894901740379
NCT01606891,0.14115008204657464,1.1515974691207407
NCT02107872,0.14119651964904634,1.15165094778792
NCT00920192,0.14161309053449633,1.1521307919805905
NCT02201849,0.14191061025899007,1.1524736246136076
NCT00621582,0.14191061025899007,1.1524736246136076
NCT00251719,0.1434188910097544,1.1542131899440478
NCT01873339,0.145893489102646,1.1570729406101066
NCT01406340,0.14605129263780428,1.1572555452180182
NCT01331564,0.14663281101150963,1.1579287062894308
NCT00670319,0.1466976093228311,1.1580037405452492
NCT03088904,0.14724683585788692,1.158639921615021
NCT00113165,0.14795230385395777,1.159457593385411
NCT00945503,0.14826823961092253,1.1598239653698035
NCT00349310,0.14870821435513823,1.1603343708968392
NCT00460265,0.14870821435513823,1.1603343708968392
NCT02466152,0.14940616705558696,1.1611445120916601
NCT01231542,0.14940616705558696,1.1611445120916601
NCT00871117,0.1494757315003766,1.1612252892745416
NCT00586339,0.1494757315003766,1.1612252892745416
NCT01192776,0.149765504657574,1.1615618299507044
NCT02737007,0.1503131609180985,1.1621981407827646
NCT00088036,0.15158153839530147,1.1636731819853487
NCT02064465,0.15272672777058038,1.1650065714956819
NCT00216580,0.15416087711373194,1.1666785635615438
NCT01462292,0.15474727399983143,1.1673629008653175
NCT02569801,0.15532636639827477,1.1680391076216325
NCT00207714,0.1572261553898836,1.1702602446378432
NCT02666287,0.15764262949367092,1.1707477292297348
NCT01672983,0.15904343753182731,1.1723888712536
NCT00089674,0.15989504976744237,1.1733877172156124
NCT02431754,0.16039892915824042,1.1739791120870642
NCT00004392,0.16167993608241532,1.1754839511073027
NCT00951977,0.16167993608241532,1.1754839511073027
NCT00158860,0.16176413421625693,1.175582928829158
NCT00150579,0.16331291258677982,1.1774050569141372
NCT03257852,0.1645445879366023,1.1788561311422305
NCT01649765,0.16581040729435373,1.180349294891449
NCT00099944,0.16636983087290214,1.181009794850334
NCT00099905,0.16636983087290214,1.181009794850334
NCT00253123,0.1668366247931752,1.181561211731364
NCT00558259,0.1668366247931752,1.181561211731364
NCT01227629,0.1673923825225261,1.182218056013722
NCT00005130,0.1673923825225261,1.182218056013722
NCT03250182,0.16887929969668997,1.1839772238891633
NCT02684357,0.1707137444873091,1.1861511581112516
NCT02792231,0.17099865800332112,1.1864891567561355
NCT02776033,0.1735256014907353,1.189491139126172
NCT02875834,0.17476683369639895,1.190968490514794
NCT01934153,0.1770012942008624,1.1936326379265285
NCT00240942,0.17806455380336872,1.1949024542432356
NCT00345579,0.17873150129791476,1.1956996572580456
NCT02808819,0.1811332972311451,1.1985749353656463
NCT02993861,0.1811332972311451,1.1985749353656463
NCT00144248,0.1811332972311451,1.1985749353656463
NCT01641692,0.1818490755942505,1.1994331564823528
NCT02295865,0.18227085623128542,1.199939160867099
NCT00839254,0.18408284799022298,1.202115411816767
NCT00237991,0.18607782827810931,1.2045160021361039
NCT00216502,0.1862355077471788,1.2047059445544228
NCT01299597,0.1862355077471788,1.2047059445544228
NCT00394329,0.18727128596863815,1.2059543991844974
NCT00812773,0.19242634803765538,1.2121872204520254
NCT00103649,0.1927765650090767,1.212611823336396
NCT04440163,0.19396020341327805,1.2140479670296305
NCT00479726,0.19671314281965196,1.217394772181493
NCT01106092,0.1990837632397871,1.2202841765751549
NCT02783573,0.2030021892984528,1.2250751502996944
NCT01014988,0.20429465880050246,1.2266595462403338
NCT02273973,0.20438180002181644,1.2267664435088412
NCT02799472,0.2047122474578522,1.2271718923207842
NCT00940602,0.20569232175478472,1.2283752015202551
NCT01594125,0.20701714230400067,1.2300036566966353
NCT00196989,0.207201001658493,1.230229825165936
NCT02469298,0.21075884563583835,1.2346145864631557
NCT00034775,0.2122933252701647,1.236510531674963
NCT00210821,0.21467079165843975,1.239453791266784
NCT00354965,0.2173849230807114,1.242822401105113
NCT00856544,0.2174290403875871,1.2428772322918678
NCT01619085,0.21799844448304745,1.243585133199801
NCT00076934,0.21799844448304745,1.243585133199801
NCT00249223,0.2183371827543945,1.2440064544328782
NCT01481454,0.21942486777640682,1.2453602777538548
NCT00106678,0.22018931083370874,1.2463126487423402
NCT02525874,0.2247256095655359,1.2519791379571255
NCT01610414,0.23175656698988478,1.2608127680203376
NCT01728623,0.2320795786833734,1.2612200910692204
NCT00387764,0.2320795786833734,1.2612200910692204
NCT00270049,0.23248121543982647,1.2617267451544119
NCT00191399,0.232940828636439,1.2623067847037086
NCT00006305,0.23730932460721418,1.2678332291429275
NCT00451321,0.23857960807687809,1.2694447600700474
NCT00550225,0.23921844420708002,1.270255986340812
NCT01507090,0.23966233482318555,1.2708199662166273
NCT01132690,0.24353336079174057,1.2757488771233574
NCT00073411,0.24353336079174057,1.2757488771233574
NCT00468442,0.24353336079174057,1.2757488771233574
NCT03325894,0.24353336079174057,1.2757488771233574
NCT00647491,0.24567266574750599,1.278481014413925
NCT00082602,0.2518325649476361,1.2863806340434965
NCT02386436,0.2543786465490408,1.2896600371506257
NCT00320385,0.2543786465490408,1.2896600371506257
NCT00041119,0.2599796441700714,1.2969036868461943
NCT00228163,0.26158243670308357,1.298984021118271
NCT04528823,0.2622294175468771,1.2998247108220704
NCT01779375,0.2672437596734444,1.306358845128174
NCT00725712,0.2673533411731793,1.3065020057333487
NCT01323959,0.2673533411731793,1.3065020057333487
NCT00736099,0.26774220019213596,1.3070101496133253
NCT00277264,0.2678219274641473,1.30711435812112
NCT04657016,0.26883093986087553,1.3084339183267542
NCT03820726,0.27002142825867226,1.3099925212910997
NCT00734474,0.2726913356781523,1.3134947532803005
NCT01911065,0.27465372738915517,1.31607487527359
NCT01236391,0.2750080764985978,1.3165413078687098
NCT00950833,0.2790724233040241,1.321903076991278
NCT01894386,0.2805475702226371,1.3238545172186553
NCT00000575,0.28094442223567023,1.3243799958104985
NCT00094367,0.2827071662549172,1.3267165975376467
NCT04676763,0.2847292637186175,1.3294020620249964
NCT00839657,0.28888833336197717,1.3349426516473435
NCT02029443,0.2888982487805215,1.3349558882280903
NCT01209078,0.2894934674553595,1.3357507154273784
NCT04409353,0.2904193468424808,1.3369880321957797
NCT01214239,0.2904193468424808,1.3369880321957797
NCT00480324,0.29141155987973527,1.3383152674931733
NCT00190996,0.29469116519637756,1.3427116185674397
NCT01357850,0.29726972858366113,1.346178353263482
NCT01159964,0.29785576641517375,1.3469674959175972
NCT02951221,0.298049053120433,1.3472278719897803
NCT02092467,0.2981993830878823,1.3474304159357542
NCT00920803,0.29831423021600734,1.347585173335924
NCT01518478,0.29843703470882943,1.347750673011514
NCT00488514,0.29843703470882943,1.347750673011514
NCT01357889,0.2984621471035301,1.3477845186833441
NCT03653026,0.2996203304962451,1.3493464046304326
NCT04278586,0.3014180675345796,1.3517743563950881
NCT00731250,0.3014180675345796,1.3517743563950881
NCT01563029,0.30267381543083505,1.3534729104539818
NCT01323673,0.3042591640361123,1.3556203386061971
NCT00688207,0.3042591640361123,1.3556203386061971
NCT03951753,0.3046672403616578,1.3561736480613766
NCT00197054,0.30726106523173785,1.359695891063832
NCT00171223,0.3080566253008628,1.3607780412215669
NCT01453725,0.3082553536560188,1.3610484932757871
NCT02532179,0.30941482296091843,1.3626275024556607
NCT01671007,0.30941482296091843,1.3626275024556607
NCT03391765,0.31039487655713693,1.3639636050588848
NCT00345956,0.3104480116621868,1.364036081333824
NCT04640168,0.310988745836278,1.3647738617112493
NCT00965068,0.3140792133261676,1.3689981751513989
NCT02729051,0.3156026787645409,1.3710853860495789
NCT00811798,0.3158611500653506,1.3714398180761125
NCT02446613,0.3171193624133239,1.3731664666071814
NCT01521390,0.32088267332846504,1.3783438549098266
NCT00060905,0.32430464073880233,1.383068581982108
NCT00766090,0.32662068310591813,1.3862755397060607
NCT02985398,0.32718642898091826,1.3870600412675995
NCT00806572,0.33174369110320223,1.393395663034369
NCT02196714,0.33326868392498016,1.3955222024849676
NCT00341705,0.33571216178807056,1.3989362995307886
NCT02000804,0.34034479243852306,1.4054320893903074
NCT03205150,0.34515287792938626,1.4122057982640082
